BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
2012,2020,November,Delhi,Rural,Clothing and Footwear,Footwear,145.6,-2.15
2012,2020,November,Delhi,Rural,Clothing and Footwear,*,152.3,0.86
2012,2020,November,Delhi,Rural,Fuel and Light,*,138.2,-4.03
2012,2020,November,Delhi,Rural,Miscellaneous,Household Goods and Services,159.1,4.4
2012,2020,November,Delhi,Rural,Miscellaneous,Health,153.6,-0.07
2012,2020,November,Delhi,Rural,Miscellaneous,Transport and Communication,127.5,5.2
2012,2020,November,Delhi,Rural,Miscellaneous,Education,175.7,0.34
2012,2020,November,Delhi,Rural,Miscellaneous,*,149.2,2.26
2012,2020,November,Delhi,Urban,Food and Beverages,Cereals and Products,152,4.32
2012,2020,November,Delhi,Urban,Food and Beverages,Meat and Fish,157.8,10.04
2012,2020,November,Delhi,Urban,Food and Beverages,Egg,170.2,4.16
2012,2020,November,Delhi,Urban,Food and Beverages,Fruits,139.6,-4.71
2012,2020,November,Delhi,Urban,Food and Beverages,Vegetables,212.6,12.25
2012,2020,November,Delhi,Urban,Food and Beverages,Pulses and Products,153.7,19.52
2012,2020,November,Delhi,Urban,Food and Beverages,Spices,144.5,5.47
2012,2020,November,Delhi,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",148.5,0.41
2012,2020,November,Delhi,Urban,Food and Beverages,Non-alcoholic Beverages,137.5,6.51
2012,2020,November,Delhi,Urban,Food and Beverages,*,153.3,6.09
2012,2020,November,Delhi,Urban,"Pan, Tobacco and Intoxicants",*,176.2,18.26
2012,2020,November,Delhi,Urban,Clothing and Footwear,Clothing,142.8,1.78
2012,2020,November,Delhi,Urban,Clothing and Footwear,Footwear,133.5,-0.3
2012,2020,November,Delhi,Urban,Clothing and Footwear,*,141.3,1.44
2012,2020,November,Delhi,Urban,Fuel and Light,*,106.6,-2.11
2012,2020,November,Delhi,Urban,Miscellaneous,Household Goods and Services,138.2,1.25
2012,2020,November,Delhi,Urban,Miscellaneous,Health,146.5,2.95
2012,2020,November,Delhi,Urban,Miscellaneous,Transport and Communication,136.2,11.82
2012,2020,November,Delhi,Urban,Miscellaneous,Education,128.3,-2.14
2012,2020,November,Delhi,Urban,Miscellaneous,*,138,4.55
2012,2020,November,Goa,Combined,Food and Beverages,*,173.3,10.73
2012,2020,November,Goa,Combined,"Pan, Tobacco and Intoxicants",*,176.8,0
2012,2020,November,Goa,Combined,Clothing and Footwear,*,147.2,3.44
2012,2020,November,Goa,Combined,Fuel and Light,*,139.5,-14.15
2012,2020,November,Goa,Combined,Miscellaneous,*,152.6,6.42
2012,2020,November,Goa,Rural,Food and Beverages,*,170.7,7.43
2012,2020,November,Goa,Rural,"Pan, Tobacco and Intoxicants",*,178.5,-3.25
2012,2020,November,Goa,Rural,Clothing and Footwear,*,154.6,3.69
2012,2020,November,Goa,Rural,Fuel and Light,*,135.2,-22.43
2012,2020,November,Goa,Rural,Miscellaneous,*,153.6,3.5
2012,2020,November,Goa,Urban,Food and Beverages,*,175.7,13.87
2012,2020,November,Goa,Urban,"Pan, Tobacco and Intoxicants",*,173.2,7.44
2012,2020,November,Goa,Urban,Clothing and Footwear,*,139.3,3.19
2012,2020,November,Goa,Urban,Fuel and Light,*,143.6,-5.09
2012,2020,November,Goa,Urban,Miscellaneous,*,151.9,8.97
2012,2020,November,Gujarat,Combined,Food and Beverages,Cereals and Products,144,1.19
2012,2020,November,Gujarat,Combined,Food and Beverages,Meat and Fish,181.9,15.57
2012,2020,November,Gujarat,Combined,Food and Beverages,Egg,156.3,16.04
2012,2020,November,Gujarat,Combined,Food and Beverages,Fruits,144.8,2.19
2012,2020,November,Gujarat,Combined,Food and Beverages,Vegetables,223.8,16.56
2012,2020,November,Gujarat,Combined,Food and Beverages,Pulses and Products,152.7,18.65
2012,2020,November,Gujarat,Combined,Food and Beverages,Spices,163.9,11.5
2012,2020,November,Gujarat,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",159.6,3.77
2012,2020,November,Gujarat,Combined,Food and Beverages,Non-alcoholic Beverages,157.2,16.1
2012,2020,November,Gujarat,Combined,Food and Beverages,*,160.9,8.94
2012,2020,November,Gujarat,Combined,"Pan, Tobacco and Intoxicants",*,178.6,5.06
2012,2020,November,Gujarat,Combined,Clothing and Footwear,Clothing,158.6,3.26
2012,2020,November,Gujarat,Combined,Clothing and Footwear,Footwear,146.7,3.38
2012,2020,November,Gujarat,Combined,Clothing and Footwear,*,156.8,3.29
2012,2020,November,Gujarat,Combined,Fuel and Light,*,135.7,0.07
2012,2020,November,Gujarat,Combined,Miscellaneous,Household Goods and Services,148.8,2.48
2012,2020,November,Gujarat,Combined,Miscellaneous,Health,156.4,5.96
2012,2020,November,Gujarat,Combined,Miscellaneous,Transport and Communication,132.1,7.66
2012,2020,November,Gujarat,Combined,Miscellaneous,Education,146.8,2.37
2012,2020,November,Gujarat,Combined,Miscellaneous,*,144.3,6.34
2012,2020,November,Gujarat,Rural,Food and Beverages,Cereals and Products,141.4,0.14
2012,2020,November,Gujarat,Rural,Food and Beverages,Meat and Fish,177.2,13.37
2012,2020,November,Gujarat,Rural,Food and Beverages,Egg,151.7,18.05
2012,2020,November,Gujarat,Rural,Food and Beverages,Fruits,139.4,5.05
2012,2020,November,Gujarat,Rural,Food and Beverages,Vegetables,202.8,17.98
2012,2020,November,Gujarat,Rural,Food and Beverages,Pulses and Products,147.4,15.79
2012,2020,November,Gujarat,Rural,Food and Beverages,Spices,167.9,12.08
2012,2020,November,Gujarat,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",166.1,2.91
2012,2020,November,Gujarat,Rural,Food and Beverages,Non-alcoholic Beverages,162.2,17.2
2012,2020,November,Gujarat,Rural,Food and Beverages,*,158.6,9.23
2012,2020,November,Gujarat,Rural,"Pan, Tobacco and Intoxicants",*,171.7,5.4
2012,2020,November,Gujarat,Rural,Clothing and Footwear,Clothing,159.8,3.03
2012,2020,November,Gujarat,Rural,Clothing and Footwear,Footwear,151.8,3.27
2012,2020,November,Gujarat,Rural,Clothing and Footwear,*,158.6,3.12
2012,2020,November,Gujarat,Rural,Fuel and Light,*,146.1,-2.01
2012,2020,November,Gujarat,Rural,Miscellaneous,Household Goods and Services,154.7,2.65
2012,2020,November,Gujarat,Rural,Miscellaneous,Health,161.9,5.96
2012,2020,November,Gujarat,Rural,Miscellaneous,Transport and Communication,134.5,7.95
2012,2020,November,Gujarat,Rural,Miscellaneous,Education,170.3,1.73
2012,2020,November,Gujarat,Rural,Miscellaneous,*,150.4,6.59
2012,2020,November,Gujarat,Urban,Food and Beverages,Cereals and Products,147.2,2.44
2012,2020,November,Gujarat,Urban,Food and Beverages,Meat and Fish,187.8,18.34
2012,2020,November,Gujarat,Urban,Food and Beverages,Egg,161.2,14.08
2012,2020,November,Gujarat,Urban,Food and Beverages,Fruits,148.3,0.41
2012,2020,November,Gujarat,Urban,Food and Beverages,Vegetables,247.8,15.26
2012,2020,November,Gujarat,Urban,Food and Beverages,Pulses and Products,159.8,22.36
2012,2020,November,Gujarat,Urban,Food and Beverages,Spices,159.1,10.79
2012,2020,November,Gujarat,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",154.7,4.53
2012,2020,November,Gujarat,Urban,Food and Beverages,Non-alcoholic Beverages,151,14.57
2012,2020,November,Gujarat,Urban,Food and Beverages,*,163.5,8.71
2012,2020,November,Gujarat,Urban,"Pan, Tobacco and Intoxicants",*,189.4,4.58
2012,2020,November,Gujarat,Urban,Clothing and Footwear,Clothing,157.4,3.42
2012,2020,November,Gujarat,Urban,Clothing and Footwear,Footwear,142,3.5
2012,2020,November,Gujarat,Urban,Clothing and Footwear,*,155.1,3.47
2012,2020,November,Gujarat,Urban,Fuel and Light,*,124.9,2.71
2012,2020,November,Gujarat,Urban,Miscellaneous,Household Goods and Services,144.9,2.33
2012,2020,November,Gujarat,Urban,Miscellaneous,Health,150.9,5.97
2012,2020,November,Gujarat,Urban,Miscellaneous,Transport and Communication,130.5,7.41
2012,2020,November,Gujarat,Urban,Miscellaneous,Education,137.6,2.69
2012,2020,November,Gujarat,Urban,Miscellaneous,*,140.1,6.06
2012,2020,November,Haryana,Combined,Food and Beverages,Cereals and Products,141.7,0.64
2012,2020,November,Haryana,Combined,Food and Beverages,Meat and Fish,157.3,12.84
2012,2020,November,Haryana,Combined,Food and Beverages,Egg,157.3,9.24
2012,2020,November,Haryana,Combined,Food and Beverages,Fruits,133.7,-1.04
2012,2020,November,Haryana,Combined,Food and Beverages,Vegetables,223,10.07
2012,2020,November,Haryana,Combined,Food and Beverages,Pulses and Products,143.5,14.34
2012,2020,November,Haryana,Combined,Food and Beverages,Spices,144.2,4.42
2012,2020,November,Haryana,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",160.7,5.17
2012,2020,November,Haryana,Combined,Food and Beverages,Non-alcoholic Beverages,145.8,16.64
2012,2020,November,Haryana,Combined,Food and Beverages,*,154.1,5.55
2012,2020,November,Haryana,Combined,"Pan, Tobacco and Intoxicants",*,189,7.63
2012,2020,November,Haryana,Combined,Clothing and Footwear,Clothing,154.1,4.69
2012,2020,November,Haryana,Combined,Clothing and Footwear,Footwear,139.9,3.55
2012,2020,November,Haryana,Combined,Clothing and Footwear,*,151.5,4.55
2012,2020,November,Haryana,Combined,Fuel and Light,*,127.1,4.95
2012,2020,November,Haryana,Combined,Miscellaneous,Household Goods and Services,152.4,3.67
2012,2020,November,Haryana,Combined,Miscellaneous,Health,157.9,5.06
2012,2020,November,Haryana,Combined,Miscellaneous,Transport and Communication,138.2,14.03
2012,2020,November,Haryana,Combined,Miscellaneous,Education,169.5,6.27
2012,2020,November,Haryana,Combined,Miscellaneous,*,152,7.88
2012,2020,November,Haryana,Rural,Food and Beverages,Cereals and Products,139.7,1.45
2012,2020,November,Haryana,Rural,Food and Beverages,Meat and Fish,160.9,14.36
2012,2020,November,Haryana,Rural,Food and Beverages,Egg,152.5,10.43
2012,2020,November,Haryana,Rural,Food and Beverages,Fruits,133.5,-4.16
2012,2020,November,Haryana,Rural,Food and Beverages,Vegetables,221.7,9.48
2012,2020,November,Haryana,Rural,Food and Beverages,Pulses and Products,144.1,13.02
2012,2020,November,Haryana,Rural,Food and Beverages,Spices,143.6,4.13
2012,2020,November,Haryana,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",167.8,2.82
2012,2020,November,Haryana,Rural,Food and Beverages,Non-alcoholic Beverages,149.3,17.74
2012,2020,November,Haryana,Rural,Food and Beverages,*,152.6,5.1
2012,2020,November,Haryana,Rural,"Pan, Tobacco and Intoxicants",*,184.1,5.93
2012,2020,November,Haryana,Rural,Clothing and Footwear,Clothing,159.6,5.42
2012,2020,November,Haryana,Rural,Clothing and Footwear,Footwear,143.5,4.97
2012,2020,November,Haryana,Rural,Clothing and Footwear,*,156.7,5.38
2012,2020,November,Haryana,Rural,Fuel and Light,*,143.8,2.49
2012,2020,November,Haryana,Rural,Miscellaneous,Household Goods and Services,149.9,2.95
2012,2020,November,Haryana,Rural,Miscellaneous,Health,161.9,5.54
2012,2020,November,Haryana,Rural,Miscellaneous,Transport and Communication,145.4,14.94
2012,2020,November,Haryana,Rural,Miscellaneous,Education,165.7,2.22
2012,2020,November,Haryana,Rural,Miscellaneous,*,154.7,7.21
2012,2020,November,Haryana,Urban,Food and Beverages,Cereals and Products,145.7,-0.82
2012,2020,November,Haryana,Urban,Food and Beverages,Meat and Fish,146.5,8.04
2012,2020,November,Haryana,Urban,Food and Beverages,Egg,161.7,8.23
2012,2020,November,Haryana,Urban,Food and Beverages,Fruits,133.9,2.76
2012,2020,November,Haryana,Urban,Food and Beverages,Vegetables,225.5,11.25
2012,2020,November,Haryana,Urban,Food and Beverages,Pulses and Products,142.4,16.91
2012,2020,November,Haryana,Urban,Food and Beverages,Spices,145.5,5.05
2012,2020,November,Haryana,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",156.3,6.76
2012,2020,November,Haryana,Urban,Food and Beverages,Non-alcoholic Beverages,140.7,14.95
2012,2020,November,Haryana,Urban,Food and Beverages,*,156.8,6.31
2012,2020,November,Haryana,Urban,"Pan, Tobacco and Intoxicants",*,201,11.6
2012,2020,November,Haryana,Urban,Clothing and Footwear,Clothing,145.2,3.42
2012,2020,November,Haryana,Urban,Clothing and Footwear,Footwear,134.5,1.43
2012,2020,November,Haryana,Urban,Clothing and Footwear,*,143.2,3.1
2012,2020,November,Haryana,Urban,Fuel and Light,*,101.8,10.65
2012,2020,November,Haryana,Urban,Miscellaneous,Household Goods and Services,154.8,4.38
2012,2020,November,Haryana,Urban,Miscellaneous,Health,150.9,4.07
2012,2020,November,Haryana,Urban,Miscellaneous,Transport and Communication,131.6,13.06
2012,2020,November,Haryana,Urban,Miscellaneous,Education,173.8,10.98
2012,2020,November,Haryana,Urban,Miscellaneous,*,149,8.6
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Cereals and Products,140.1,2.64
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Meat and Fish,183.5,17.48
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Egg,150.7,17.09
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Fruits,130.5,-0.84
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Vegetables,213.4,9.27
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Pulses and Products,150.2,16.98
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Spices,142,5.73
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",164.3,4.52
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,Non-alcoholic Beverages,130,4.75
2012,2020,November,Himachal Pradesh,Combined,Food and Beverages,*,155.4,6.66
2012,2020,November,Himachal Pradesh,Combined,"Pan, Tobacco and Intoxicants",*,195.4,11.15
2012,2020,November,Himachal Pradesh,Combined,Clothing and Footwear,Clothing,154.4,7.97
2012,2020,November,Himachal Pradesh,Combined,Clothing and Footwear,Footwear,139.4,6.41
2012,2020,November,Himachal Pradesh,Combined,Clothing and Footwear,*,150.8,7.64
2012,2020,November,Himachal Pradesh,Combined,Fuel and Light,*,123.6,-3.66
2012,2020,November,Himachal Pradesh,Combined,Miscellaneous,Household Goods and Services,139.2,2.2
2012,2020,November,Himachal Pradesh,Combined,Miscellaneous,Health,153,6.4
2012,2020,November,Himachal Pradesh,Combined,Miscellaneous,Transport and Communication,147.4,9.84
2012,2020,November,Himachal Pradesh,Combined,Miscellaneous,Education,159.5,2.57
2012,2020,November,Himachal Pradesh,Combined,Miscellaneous,*,151.3,7.46
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Cereals and Products,139.7,2.19
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Meat and Fish,183.2,16.76
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Egg,147,16.3
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Fruits,126.8,-1.17
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Vegetables,211.9,7.45
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Pulses and Products,150.4,16.68
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Spices,141.1,5.69
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",162.2,5.19
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,Non-alcoholic Beverages,129.7,4.68
2012,2020,November,Himachal Pradesh,Rural,Food and Beverages,*,153.9,6.06
2012,2020,November,Himachal Pradesh,Rural,"Pan, Tobacco and Intoxicants",*,194.6,10.63
2012,2020,November,Himachal Pradesh,Rural,Clothing and Footwear,Clothing,154.6,8.04
2012,2020,November,Himachal Pradesh,Rural,Clothing and Footwear,Footwear,141.5,7.44
2012,2020,November,Himachal Pradesh,Rural,Clothing and Footwear,*,151.4,7.91
2012,2020,November,Himachal Pradesh,Rural,Fuel and Light,*,121,-5.25
2012,2020,November,Himachal Pradesh,Rural,Miscellaneous,Household Goods and Services,140.4,1.96
2012,2020,November,Himachal Pradesh,Rural,Miscellaneous,Health,153.2,5.87
2012,2020,November,Himachal Pradesh,Rural,Miscellaneous,Transport and Communication,148.8,9.17
2012,2020,November,Himachal Pradesh,Rural,Miscellaneous,Education,158.6,3.26
2012,2020,November,Himachal Pradesh,Rural,Miscellaneous,*,151.5,7.22
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Cereals and Products,143,6.08
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Meat and Fish,185.5,22.12
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Egg,167.5,20.59
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Fruits,145.5,0.41
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Vegetables,221.7,20.1
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Pulses and Products,149.1,18.71
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Spices,148,6.09
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",171.9,2.2
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,Non-alcoholic Beverages,131.7,5.36
2012,2020,November,Himachal Pradesh,Urban,Food and Beverages,*,163.9,10.07
2012,2020,November,Himachal Pradesh,Urban,"Pan, Tobacco and Intoxicants",*,201.6,15.27
2012,2020,November,Himachal Pradesh,Urban,Clothing and Footwear,Clothing,153.6,7.79
2012,2020,November,Himachal Pradesh,Urban,Clothing and Footwear,Footwear,127.9,0.47
2012,2020,November,Himachal Pradesh,Urban,Clothing and Footwear,*,147.9,6.25
2012,2020,November,Himachal Pradesh,Urban,Fuel and Light,*,144.4,8.41
2012,2020,November,Himachal Pradesh,Urban,Miscellaneous,Household Goods and Services,132.5,3.76
2012,2020,November,Himachal Pradesh,Urban,Miscellaneous,Health,151.5,10.75
2012,2020,November,Himachal Pradesh,Urban,Miscellaneous,Transport and Communication,141.2,13.14
2012,2020,November,Himachal Pradesh,Urban,Miscellaneous,Education,162.1,0.75
2012,2020,November,Himachal Pradesh,Urban,Miscellaneous,*,150.4,8.91
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Cereals and Products,147.7,-4.15
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Meat and Fish,181.5,13.51
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Egg,170.6,13.73
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Fruits,135.3,-0.22
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Vegetables,202.4,9.35
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Pulses and Products,147.7,5.2
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Spices,146.4,10.24
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",177.7,6.09
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,Non-alcoholic Beverages,164.2,16.87
2012,2020,November,Jammu and Kashmir,Combined,Food and Beverages,*,163.2,5.7
2012,2020,November,Jammu and Kashmir,Combined,"Pan, Tobacco and Intoxicants",*,193.4,8.84
2012,2020,November,Jammu and Kashmir,Combined,Clothing and Footwear,Clothing,172.7,5.95
2012,2020,November,Jammu and Kashmir,Combined,Clothing and Footwear,Footwear,158.4,-2.28
2012,2020,November,Jammu and Kashmir,Combined,Clothing and Footwear,*,169.9,4.36
2012,2020,November,Jammu and Kashmir,Combined,Fuel and Light,*,158,5.76
2012,2020,November,Jammu and Kashmir,Combined,Miscellaneous,Household Goods and Services,155.8,5.27
2012,2020,November,Jammu and Kashmir,Combined,Miscellaneous,Health,161.1,5.36
2012,2020,November,Jammu and Kashmir,Combined,Miscellaneous,Transport and Communication,162.9,18.47
2012,2020,November,Jammu and Kashmir,Combined,Miscellaneous,Education,165.6,-1.19
2012,2020,November,Jammu and Kashmir,Combined,Miscellaneous,*,162,8.94
2012,2020,November,Jammu and Kashmir,Rural,Food and Beverages,Cereals and Products,147.9,-6.51
2012,2020,November,Jammu and Kashmir,Rural,Food and Beverages,Meat and Fish,179.6,13.6
